Data Set 1:Time(s),Data Set 1:Force G(N),Data Set 2:Time(s),Data Set 2:Force G(N),Data Set 3:Time(s),Data Set 3:Force G(N),Data Set 4:Time(s),Data Set 4:Force G(N),Data Set 5:Time(s),Data Set 5:Force G(N),Data Set 6:Time(s),Data Set 6:Force G(N)
,,2.96,-0.00830841064453125,2.96,-0.00623321533203125,2.96,-0.00830841064453125,2.96,-0.0436248779296875,2.96,0.14331817626953125
,,2.98,-0.00415802001953125,2.98,-0.0124664306640625,2.98,-0.0124664306640625,2.98,-0.0436248779296875,2.98,0.15370941162109375
,,3,-0.00208282470703125,3,-0.00623321533203125,3,-0.00830841064453125,3,-0.03946685791015625,3,0.15993499755859375
,,3.02,-0.00208282470703125,3.02,-0.0103912353515625,3.02,-0.0124664306640625,3.02,-0.0436248779296875,3.02,0.15785980224609375
,,3.04,-0.00208282470703125,3.04,-0.00623321533203125,3.04,-0.0124664306640625,3.04,-0.0457000732421875,3.04,0.17032623291015625
,,3.0600000000000001,-0.00830841064453125,3.0600000000000001,-0.00208282470703125,3.0600000000000001,-0.00623321533203125,3.0600000000000001,-0.03946685791015625,3.0600000000000001,0.1827850341796875
,,3.0800000000000001,-0.00208282470703125,3.0800000000000001,-0.00208282470703125,3.0800000000000001,-0.0145416259765625,3.0800000000000001,-0.03531646728515625,3.0800000000000001,0.1786346435546875
,,3.1000000000000001,0.0020751953125,3.1000000000000001,-0.00830841064453125,3.1000000000000001,-0.00623321533203125,3.1000000000000001,-0.03739166259765625,3.1000000000000001,0.17240142822265625
,,3.1200000000000001,-0.00208282470703125,3.1200000000000001,-0.00623321533203125,3.1200000000000001,-0.01038360595703125,3.1200000000000001,-0.04154205322265625,3.1200000000000001,0.162017822265625
,,3.1400000000000001,-0.00415802001953125,3.1400000000000001,-0.00623321533203125,3.1400000000000001,-0.0166168212890625,3.1400000000000001,-0.03531646728515625,3.1400000000000001,0.166168212890625
,,3.1600000000000001,-0.00208282470703125,3.1600000000000001,-0.00208282470703125,3.1600000000000001,-0.00830841064453125,3.1600000000000001,-0.03531646728515625,3.1600000000000001,0.166168212890625
