Data Set 1:Time(s),Data Set 1:Force G(N),Data Set 2:Time(s),Data Set 2:Force G(N),Data Set 3:Time(s),Data Set 3:Force G(N),Data Set 4:Time(s),Data Set 4:Force G(N)
1.78,-0.010383605957031194,1.78,-0.018692016601562444,,,1.78,-0.020767211914062444
1.8,0.016616821289062556,1.8,-0.018692016601562444,,,1.8,-0.012458801269531194
1.8200000000000001,0.029083251953125056,1.8200000000000001,-0.018692016601562444,,,1.8200000000000001,-0.020767211914062444
1.8400000000000001,0.010383605957031306,1.8400000000000001,-0.027000427246093694,,,1.8400000000000001,-0.016616821289062444
1.8600000000000001,-0.0083084106445311945,1.8600000000000001,-0.016616821289062444,,,1.8600000000000001,-0.012458801269531194
1.8799999999999999,-0.012458801269531194,1.8799999999999999,-0.020767211914062444,,,1.8799999999999999,-0.014541625976562444
1.8999999999999999,-0.014541625976562444,,,,,1.8999999999999999,-0.020767211914062444
1.9199999999999999,-0.012458801269531194,,,,,1.9199999999999999,-0.018692016601562444
1.9399999999999999,-0.018692016601562444,,,,,1.9399999999999999,-0.016616821289062444
1.96,-0.022850036621093694,,,,,1.96,-0.016616821289062444
1.98,-0.022850036621093694,,,,,1.98,-0.014541625976562444
2,-0.020767211914062444,,,,,2,-0.020767211914062444
2.02,-0.014541625976562444,,,,,2.02,-0.027000427246093694
2.04,-0.014541625976562444,,,,,2.04,-0.014541625976562444
2.0600000000000001,-0.018692016601562444,,,,,2.0600000000000001,-0.010383605957031194
2.0800000000000001,-0.018692016601562444,,,,,2.0800000000000001,-0.012458801269531194
2.1000000000000001,-0.016616821289062444,,,,,2.1000000000000001,-0.010383605957031194
2.1200000000000001,-0.010383605957031194,,,,,2.1200000000000001,-0.016616821289062444
2.1400000000000001,0.035308837890625056,,,,,2.1400000000000001,-0.0083084106445311945
2.1600000000000001,0.078933715820312556,,,,,2.1600000000000001,-0.012458801269531194
2.1800000000000002,0.099700927734375056,,,,,2.1800000000000002,-0.020767211914062444
2.2000000000000002,0.11008453369140631,,,,,2.2000000000000002,-0.012458801269531194
2.2200000000000002,0.11631774902343756,,,,,2.2200000000000002,-0.016616821289062444
2.2400000000000002,0.12047576904296881,,,,,2.2400000000000002,-0.012458801269531194
2.2599999999999998,0.11424255371093756,,,,,2.2599999999999998,-0.014541625976562444
2.2799999999999998,0.11424255371093756,,,,,2.2799999999999998,-0.012458801269531194
2.2999999999999998,0.11216735839843756,,,,,2.2999999999999998,-0.012458801269531194
2.3199999999999998,0.10800933837890631,,,,,2.3199999999999998,-0.012458801269531194
2.3399999999999999,0.097625732421875056,,,,,2.3399999999999999,-0.0083084106445311945
2.3599999999999999,0.074775695800781306,,,,,2.3599999999999999,-0.020767211914062444
2.3799999999999999,0.043617248535156306,,,,,2.3799999999999999,-0.018692016601562444
2.3999999999999999,0.014541625976562556,,,,,2.3999999999999999,-0.014541625976562444
2.4199999999999999,-0.0041503906249999445,,,,,2.4199999999999999,-0.016616821289062444
2.4399999999999999,-0.020767211914062444,,,,,2.4399999999999999,-0.014541625976562444
2.46,-0.016616821289062444,,,,,2.46,-0.016616821289062444
2.48,-0.024925231933593694,,,,,2.48,-0.012458801269531194
2.5,-0.027000427246093694,,,,,2.5,-0.010383605957031194
2.52,-0.022850036621093694,,,,,2.52,-0.0062332153320311945
2.54,-0.024925231933593694,,,,,2.54,0.010383605957031306
2.5600000000000001,-0.022850036621093694,,,,,2.5600000000000001,0.024925231933593806
2.5800000000000001,-0.010383605957031194,,,,,2.5800000000000001,0.051925659179687556
2.6000000000000001,-0.018692016601562444,,,,,2.6000000000000001,0.074775695800781306
2.6200000000000001,-0.012458801269531194,,,,,2.6200000000000001,0.10800933837890631
2.6400000000000001,-0.0083084106445311945,,,,,2.6400000000000001,0.12670135498046881
2.6600000000000001,0.0083084106445313055,,,,,2.6600000000000001,0.14747619628906256
2.6800000000000002,0.016616821289062556,,,,,2.6800000000000002,0.17032623291015631
2.7000000000000002,0.010383605957031306,,,,,2.7000000000000002,0.21186828613281256
2.7200000000000002,-0.0041503906249999445,,,,,2.7200000000000002,0.23679351806640631
2.7400000000000002,-0.012458801269531194,,,,,2.7400000000000002,0.26379394531250006
2.7599999999999998,-0.018692016601562444,,,,,2.7599999999999998,0.26794433593750006
2.7799999999999998,-0.014541625976562444,,,,,2.7799999999999998,0.27417755126953131
2.7999999999999998,-0.016616821289062444,,,,,2.7999999999999998,0.29495239257812506
2.8199999999999998,-0.022850036621093694,,,,,2.8199999999999998,0.37387847900390631
2.8399999999999999,-0.014541625976562444,,,,,2.8399999999999999,0.46942901611328131
2.8599999999999999,-0.024925231933593694,,,,,2.8599999999999999,0.55458831787109375
2.8799999999999999,-0.024925231933593694,,,,,2.8799999999999999,0.59197235107421875
2.8999999999999999,-0.020767211914062444,,,,,2.8999999999999999,0.60858917236328125
2.9199999999999999,-0.020767211914062444,,,,,2.9199999999999999,0.60028076171875
2.9399999999999999,-0.022850036621093694,,,,,2.9399999999999999,0.61898040771484375
2.96,-0.016616821289062444,,,,,2.96,0.64182281494140625
2.98,-0.018692016601562444,,,,,2.98,0.65221405029296875
3,-0.020767211914062444,,,,,3,0.65636444091796875
3.02,-0.018692016601562444,,,,,3.02,0.65636444091796875
3.04,-0.020767211914062444,,,,,3.04,0.66259765625
3.0600000000000001,-0.018692016601562444,,,,,3.0600000000000001,0.66883087158203125
3.0800000000000001,-0.016616821289062444,,,,,3.0800000000000001,0.68544769287109375
3.1000000000000001,-0.016616821289062444,,,,,3.1000000000000001,0.68959808349609375
3.1200000000000001,-0.020767211914062444,,,,,3.1200000000000001,0.699981689453125
3.1400000000000001,-0.018692016601562444,,,,,3.1400000000000001,0.70206451416015625
3.1600000000000001,-0.027000427246093694,,,,,3.1600000000000001,0.695831298828125
3.1800000000000002,-0.022850036621093694,,,,,3.1800000000000002,0.697906494140625
3.2000000000000002,-0.020767211914062444,,,,,3.2000000000000002,0.72490692138671875
3.2200000000000002,-0.027000427246093694,,,,,3.2200000000000002,0.75606536865234375
3.2400000000000002,-0.018692016601562444,,,,,3.2400000000000002,0.797607421875
3.2599999999999998,-0.018692016601562444,,,,,3.2599999999999998,0.6605224609375
3.2799999999999998,-0.022850036621093694,,,,,3.2799999999999998,0.57535552978515625
3.2999999999999998,-0.022850036621093694,,,,,3.2999999999999998,0.5462799072265625
3.3199999999999998,-0.022850036621093694,,,,,3.3199999999999998,0.57328033447265625
3.3399999999999999,-0.024925231933593694,,,,,3.3399999999999999,0.560821533203125
3.3599999999999999,-0.016616821289062444,,,,,3.3599999999999999,0.51927947998046875
3.3799999999999999,-0.020767211914062444,,,,,3.3799999999999999,0.48812103271484381
3.3999999999999999,-0.018692016601562444,,,,,3.3999999999999999,0.52135467529296875
3.4199999999999999,-0.014541625976562444,,,,,3.4199999999999999,0.58782196044921875
3.4399999999999999,-0.020767211914062444,,,,,3.4399999999999999,0.62313079833984375
3.46,-0.012458801269531194,,,,,3.46,0.6148223876953125
3.48,-0.016616821289062444,,,,,3.48,0.53797149658203125
3.5,0.031158447265625056,,,,,3.5,0.41127014160156256
3.52,0.087242126464843806,,,,,3.52,0.29702758789062506
3.54,0.11631774902343756,,,,,3.54,0.22848510742187506
3.5600000000000001,0.11008453369140631,,,,,3.5600000000000001,0.20978546142578131
3.5800000000000001,0.087242126464843806,,,,,3.5800000000000001,0.20978546142578131
3.6000000000000001,0.047775268554687556,,,,,3.6000000000000001,0.23679351806640631
3.6200000000000001,0.018692016601562556,,,,,3.6200000000000001,0.22848510742187506
3.6400000000000001,-0.0041503906249999445,,,,,3.6400000000000001,0.22017669677734381
3.6600000000000001,-0.0083084106445311945,,,,,3.6600000000000001,0.22432708740234381
3.6800000000000002,-0.018692016601562444,,,,,3.6800000000000002,0.28456115722656256
3.7000000000000002,-0.016616821289062444,,,,,3.7000000000000002,0.35518646240234381
3.7200000000000002,0.014541625976562556,,,,,3.7200000000000002,0.39880371093750006
3.7400000000000002,0.083084106445312556,,,,,3.7400000000000002,0.40918731689453131
3.7599999999999998,0.11424255371093756,,,,,3.7599999999999998,0.38842010498046881
3.7799999999999998,0.12255096435546881,,,,,3.7799999999999998,0.38426208496093756
3.7999999999999998,0.11839294433593756,,,,,3.7999999999999998,0.39049530029296881
3.8199999999999998,0.081008911132812556,,,,,3.8199999999999998,0.41127014160156256
3.8399999999999999,-0.0020751953124999445,,,,,3.8399999999999999,0.40711212158203131
3.8599999999999999,-0.066467285156249944,,,,,3.8599999999999999,0.37180328369140631
3.8799999999999999,-0.095542907714843694,,,,,3.8799999999999999,0.33649444580078131
3.8999999999999999,-0.10800933837890619,,,,,3.8999999999999999,0.31364440917968756
3.9199999999999999,-0.12670135498046869,,,,,3.9199999999999999,0.33233642578125006
3.9399999999999999,-0.12462615966796869,,,,,3.9399999999999999,0.35933685302734381
3.96,-0.13293457031249994,,,,,3.96,0.35311126708984381
3.98,-0.14331817626953119,,,,,3.98,0.31571960449218756
4,-0.14747619628906244,,,,,4,0.28248596191406256
4.0199999999999996,-0.14539337158203119,,,,,4.0199999999999996,0.22432708740234381
4.04,-0.15162658691406244,,,,,4.04,0.18278503417968756
4.0599999999999996,-0.15370178222656244,,,,,4.0599999999999996,0.14331817626953131
4.0800000000000001,-0.15162658691406244,,,,,4.0800000000000001,0.11839294433593756
4.0999999999999996,-0.14539337158203119,,,,,4.0999999999999996,0.097625732421875056
4.1200000000000001,-0.14955139160156244,,,,,4.1200000000000001,0.095550537109375056
4.1399999999999997,-0.15370178222656244,,,,,4.1399999999999997,0.089317321777343806
4.1600000000000001,-0.14539337158203119,,,,,4.1600000000000001,0.10177612304687506
4.1799999999999997,-0.14539337158203119,,,,,4.1799999999999997,0.10385894775390631
4.2000000000000002,-0.15370178222656244,,,,,4.2000000000000002,0.089317321777343806
4.2199999999999998,-0.14955139160156244,,,,,4.2199999999999998,0.078933715820312556
4.2400000000000002,-0.14331817626953119,,,,,4.2400000000000002,0.070625305175781306
4.2599999999999998,-0.14747619628906244,,,,,4.2599999999999998,0.076850891113281306
4.2800000000000002,-0.14747619628906244,,,,,4.2800000000000002,0.091392517089843806
4.2999999999999998,-0.14539337158203119,,,,,4.2999999999999998,0.087242126464843806
4.3200000000000003,-0.14539337158203119,,,,,4.3200000000000003,0.083084106445312556
4.3399999999999999,-0.11215972900390619,,,,,4.3399999999999999,0.089317321777343806
4.3600000000000003,-0.041542053222656194,,,,,4.3600000000000003,0.12670135498046881
4.3799999999999999,0.0041580200195313055,,,,,4.3799999999999999,0.18070983886718756
4.4000000000000004,0.0083084106445313055,,,,,4.4000000000000004,0.23056030273437506
4.4199999999999999,0.018692016601562556,,,,,4.4199999999999999,0.27625274658203131
4.4400000000000004,0.033233642578125056,,,,,4.4400000000000004,0.30741119384765631
4.46,0.024925231933593806,,,,,4.46,0.32195281982421881
4.4800000000000004,-0.0083084106445311945,,,,,4.4800000000000004,0.33856964111328131
4.5,-0.056083679199218694,,,,,4.5,0.36557006835937506
4.5199999999999996,-0.10385131835937494,,,,,4.5199999999999996,0.39465332031250006
4.54,-0.12670135498046869,,,,,4.54,0.43411254882812506
4.5599999999999996,-0.099700927734374944,,,,,4.5599999999999996,0.47150421142578131
4.5800000000000001,-0.089317321777343694,,,,,4.5800000000000001,0.49227142333984381
4.5999999999999996,-0.060234069824218694,,,,,4.5999999999999996,0.50681304931640625
4.6200000000000001,-0.049850463867187444,,,,,4.6200000000000001,0.54212188720703125
4.6399999999999997,-0.083084106445312444,,,,,4.6399999999999997,0.59613037109375
4.6600000000000001,-0.051925659179687444,,,,,4.6600000000000001,0.66883087158203125
4.6799999999999997,-0.033233642578124944,,,,,4.6799999999999997,0.73529815673828125
4.7000000000000002,-0.027000427246093694,,,,,4.7000000000000002,0.7789154052734375
4.7199999999999998,-0.027000427246093694,,,,,4.7199999999999998,0.75606536865234375
4.7400000000000002,-0.018692016601562444,,,,,4.7400000000000002,0.7498321533203125
4.7599999999999998,0.031158447265625056,,,,,4.7599999999999998,0.7830657958984375
4.7800000000000002,0.089317321777343806,,,,,4.7800000000000002,0.830841064453125
4.7999999999999998,0.13500976562500006,,,,,4.7999999999999998,0.8765411376953125
4.8200000000000003,0.15370941162109381,,,,,4.8200000000000003,0.90769195556640625
4.8399999999999999,0.16409301757812506,,,,,4.8399999999999999,0.92015838623046875
4.8600000000000003,0.17655181884765631,,,,,4.8600000000000003,0.86614990234375
4.8799999999999999,0.16616821289062506,,,,,4.8799999999999999,0.8100738525390625
4.9000000000000004,0.13500976562500006,,,,,4.9000000000000004,0.73321533203125
4.9199999999999999,0.091392517089843806,,,,,4.9199999999999999,0.631439208984375
4.9400000000000004,0.068542480468750056,,,,,4.9400000000000004,0.59197235107421875
4.96,0.10177612304687506,,,,,4.96,0.59405517578125
4.9800000000000004,0.12255096435546881,,,,,4.9800000000000004,0.6168975830078125
5,0.13085937500000006,,,,,5,0.6480560302734375
,,,,,,5.0199999999999996,0.6812896728515625
,,,,,,5.04,0.70829010009765625
,,,,,,5.0599999999999996,0.72906494140625
,,,,,,5.0800000000000001,0.72490692138671875
,,,,,,5.0999999999999996,0.72283172607421875
,,,,,,5.1200000000000001,0.72283172607421875
,,,,,,5.1399999999999997,0.72698974609375
,,,,,,5.1600000000000001,0.72283172607421875
,,,,,,5.1799999999999997,0.72698974609375
,,,,,,5.2000000000000002,0.72698974609375
,,,,,,5.2199999999999998,0.70413970947265625
,,,,,,5.2400000000000002,0.65636444091796875
,,,,,,5.2599999999999998,0.60651397705078125
,,,,,,5.2800000000000002,0.58574676513671875
,,,,,,5.2999999999999998,0.60028076171875
,,,,,,5.3200000000000003,0.63767242431640625
,,,,,,5.3399999999999999,0.7145233154296875
,,,,,,5.3600000000000003,0.80799102783203125
,,,,,,5.3799999999999999,0.8786163330078125
,,,,,,5.4000000000000004,0.928466796875
,,,,,,5.4199999999999999,0.96793365478515625
,,,,,,5.4400000000000004,0.99285888671875
,,,,,,5.46,1.0011672973632812
,,,,,,5.4800000000000004,0.95546722412109375
,,,,,,5.5,0.8433074951171875
,,,,,,5.5199999999999996,0.72906494140625
,,,,,,5.54,0.67505645751953125
,,,,,,5.5599999999999996,0.73737335205078125
,,,,,,5.5800000000000001,0.88484954833984375
,,,,,,5.5999999999999996,1.0344009399414062
,,,,,,5.6200000000000001,0.93885040283203125
,,,,,,5.6399999999999997,0.41127014160156256
,,,,,,5.6600000000000001,0.14747619628906256
,,,,,,5.6799999999999997,0.045700073242187556
,,,,,,5.7000000000000002,0.0083084106445313055
,,,,,,5.7199999999999998,-0.0083084106445311945
,,,,,,5.7400000000000002,-0.010383605957031194
,,,,,,5.7599999999999998,-0.018692016601562444
,,,,,,5.7800000000000002,-0.012458801269531194
,,,,,,5.7999999999999998,-0.0062332153320311945
,,,,,,5.8200000000000003,-0.012458801269531194
,,,,,,5.8399999999999999,-0.010383605957031194
,,,,,,5.8600000000000003,-0.0083084106445311945
,,,,,,5.8799999999999999,-0.010383605957031194
,,,,,,5.9000000000000004,-0.010383605957031194
,,,,,,5.9199999999999999,-0.010383605957031194
,,,,,,5.9400000000000004,-0.018692016601562444
,,,,,,5.96,-0.010383605957031194
,,,,,,5.9800000000000004,-0.016616821289062444
,,,,,,6,-0.010383605957031194
,,,,,,6.0199999999999996,-0.010383605957031194
,,,,,,6.04,-0.014541625976562444
,,,,,,6.0599999999999996,-0.014541625976562444
,,,,,,6.0800000000000001,-0.0083084106445311945
,,,,,,6.0999999999999996,-0.010383605957031194
,,,,,,6.1200000000000001,-0.012458801269531194
,,,,,,6.1399999999999997,-0.0083084106445311945
,,,,,,6.1600000000000001,-0.016616821289062444
,,,,,,6.1799999999999997,-0.018692016601562444
,,,,,,6.2000000000000002,-0.014541625976562444
,,,,,,6.2199999999999998,-0.020767211914062444
,,,,,,6.2400000000000002,-0.016616821289062444
,,,,,,6.2599999999999998,-0.016616821289062444
,,,,,,6.2800000000000002,-0.018692016601562444
,,,,,,6.2999999999999998,-0.016616821289062444
,,,,,,6.3200000000000003,-0.012458801269531194
,,,,,,6.3399999999999999,-0.010383605957031194
,,,,,,6.3600000000000003,-0.014541625976562444
,,,,,,6.3799999999999999,-0.016616821289062444
,,,,,,6.4000000000000004,-0.0083084106445311945
,,,,,,6.4199999999999999,-0.010383605957031194
,,,,,,6.4400000000000004,-0.016616821289062444
,,,,,,6.46,-0.016616821289062444
,,,,,,6.4800000000000004,-0.014541625976562444
,,,,,,6.5,-0.014541625976562444
,,,,,,6.5199999999999996,-0.016616821289062444
,,,,,,6.54,-0.022850036621093694
,,,,,,6.5599999999999996,-0.022850036621093694
,,,,,,6.5800000000000001,-0.022850036621093694
,,,,,,6.5999999999999996,-0.022850036621093694
,,,,,,6.6200000000000001,-0.010383605957031194
,,,,,,6.6399999999999997,-0.012458801269531194
,,,,,,6.6600000000000001,-0.020767211914062444
,,,,,,6.6799999999999997,-0.016616821289062444
,,,,,,6.7000000000000002,-0.018692016601562444
,,,,,,6.7199999999999998,-0.027000427246093694
,,,,,,6.7400000000000002,-0.022850036621093694
,,,,,,6.7599999999999998,-0.022850036621093694
